"Day","Shift","Run","MSAPlate","AssayStrip","AssayCol","AssayRow","MfgPlate","Pool","MfgStrip","MfgCol","MfgRow","A450","A650"
11,"Day",15,12,4,8,7,65,"A",2,4,7,0.578,0.038
11,"Day",15,12,4,8,8,65,"A",2,4,8,0.557,0.04
11,"Day",15,12,5,9,1,281,"B",3,5,1,0.607,0.041
11,"Day",15,12,5,9,2,281,"B",3,5,2,0.577,0.039
11,"Day",15,12,5,9,3,281,"B",3,5,3,0.567,0.04
11,"Day",15,12,5,9,4,281,"B",3,5,4,0.567,0.04
11,"Day",15,12,5,9,5,281,"B",3,5,5,0.555,0.043
11,"Day",15,12,5,9,6,281,"B",3,5,6,0.496,0.04
11,"Day",15,12,5,9,7,281,"B",3,5,7,0.548,0.039
11,"Day",15,12,5,9,8,281,"B",3,5,8,0.545,0.039
11,"Day",15,12,5,10,1,281,"B",3,6,1,0.531,0.039
11,"Day",15,12,5,10,2,281,"B",3,6,2,0.541,0.038
11,"Day",15,12,5,10,3,281,"B",3,6,3,0.542,0.04
11,"Day",15,12,5,10,4,281,"B",3,6,4,0.519,0.04
11,"Day",15,12,5,10,5,281,"B",3,6,5,0.496,0.04
11,"Day",15,12,5,10,6,281,"B",3,6,6,0.56,0.04
11,"Day",15,12,5,10,7,281,"B",3,6,7,0.548,0.039
11,"Day",15,12,5,10,8,281,"B",3,6,8,0.641,0.041
11,"Day",15,12,6,11,1,282,"B",1,1,1,0.621,0.041
11,"Day",15,12,6,11,2,282,"B",1,1,2,0.622,0.039
11,"Day",15,12,6,11,3,282,"B",1,1,3,0.636,0.041
11,"Day",15,12,6,11,4,282,"B",1,1,4,0.622,0.042
11,"Day",15,12,6,11,5,282,"B",1,1,5,0.6,0.041
11,"Day",15,12,6,11,6,282,"B",1,1,6,0.598,0.04
11,"Day",15,12,6,11,7,282,"B",1,1,7,0.656,0.039
11,"Day",15,12,6,11,8,282,"B",1,1,8,0.641,0.041
11,"Day",15,12,6,12,1,282,"B",1,2,1,0.573,0.04
11,"Day",15,12,6,12,2,282,"B",1,2,2,0.617,0.037
11,"Day",15,12,6,12,3,282,"B",1,2,3,0.62,0.042
11,"Day",15,12,6,12,4,282,"B",1,2,4,0.583,0.039
11,"Day",15,12,6,12,5,282,"B",1,2,5,0.574,0.041
11,"Day",15,12,6,12,6,282,"B",1,2,6,0.571,0.039
11,"Day",15,12,6,12,7,282,"B",1,2,7,0.566,0.037
11,"Day",15,12,6,12,8,282,"B",1,2,8,0.594,0.04
11,"Evening",15,15,1,1,1,45,"B",5,9,1,0.43,0.038
11,"Evening",15,15,1,1,2,45,"B",5,9,2,0.516,0.037
11,"Evening",15,15,1,1,3,45,"B",5,9,3,0.505,0.039
11,"Evening",15,15,1,1,4,45,"B",5,9,4,0.54,0.04
11,"Evening",15,15,1,1,5,45,"B",5,9,5,0.546,0.043
11,"Evening",15,15,1,1,6,45,"B",5,9,6,0.575,0.038
11,"Evening",15,15,1,1,7,45,"B",5,9,7,0.536,0.041
11,"Evening",15,15,1,1,8,45,"B",5,9,8,0.502,0.039
11,"Evening",15,15,1,2,1,45,"B",5,10,1,0.436,0.039
11,"Evening",15,15,1,2,2,45,"B",5,10,2,0.541,0.042
11,"Evening",15,15,1,2,3,45,"B",5,10,3,0.427,0.039
11,"Evening",15,15,1,2,4,45,"B",5,10,4,0.502,0.042
11,"Evening",15,15,1,2,5,45,"B",5,10,5,0.473,0.04
11,"Evening",15,15,1,2,6,45,"B",5,10,6,0.497,0.037
11,"Evening",15,15,1,2,7,45,"B",5,10,7,0.473,0.036
11,"Evening",15,15,1,2,8,45,"B",5,10,8,0.514,0.039
11,"Evening",15,15,2,3,1,55,"A",5,9,1,0.509,0.041
11,"Evening",15,15,2,3,2,55,"A",5,9,2,0.568,0.043
11,"Evening",15,15,2,3,3,55,"A",5,9,3,0.575,0.04
11,"Evening",15,15,2,3,4,55,"A",5,9,4,0.544,0.045
11,"Evening",15,15,2,3,5,55,"A",5,9,5,0.552,0.043
11,"Evening",15,15,2,3,6,55,"A",5,9,6,0.546,0.039
11,"Evening",15,15,2,3,7,55,"A",5,9,7,0.549,0.037
11,"Evening",15,15,2,3,8,55,"A",5,9,8,0.53,0.039
11,"Evening",15,15,2,4,1,55,"A",5,10,1,0.562,0.042
11,"Evening",15,15,2,4,2,55,"A",5,10,2,0.556,0.039
11,"Evening",15,15,2,4,3,55,"A",5,10,3,0.631,0.042
11,"Evening",15,15,2,4,4,55,"A",5,10,4,0.525,0.042
11,"Evening",15,15,2,4,5,55,"A",5,10,5,0.58,0.041
11,"Evening",15,15,2,4,6,55,"A",5,10,6,0.538,0.038
11,"Evening",15,15,2,4,7,55,"A",5,10,7,0.576,0.038
11,"Evening",15,15,2,4,8,55,"A",5,10,8,0.636,0.041
11,"Evening",15,15,3,5,1,44,"A",2,3,1,0.593,0.042
11,"Evening",15,15,3,5,2,44,"A",2,3,2,0.615,0.04
11,"Evening",15,15,3,5,3,44,"A",2,3,3,0.624,0.042
11,"Evening",15,15,3,5,4,44,"A",2,3,4,0.627,0.043
11,"Evening",15,15,3,5,5,44,"A",2,3,5,0.654,0.043
11,"Evening",15,15,3,5,6,44,"A",2,3,6,0.607,0.039
11,"Evening",15,15,3,5,7,44,"A",2,3,7,0.617,0.041
11,"Evening",15,15,3,5,8,44,"A",2,3,8,0.567,0.039
11,"Evening",15,15,3,6,1,44,"A",2,4,1,0.499,0.038
11,"Evening",15,15,3,6,2,44,"A",2,4,2,0.603,0.039
11,"Evening",15,15,3,6,3,44,"A",2,4,3,0.627,0.041
11,"Evening",15,15,3,6,4,44,"A",2,4,4,0.62,0.044
11,"Evening",15,15,3,6,5,44,"A",2,4,5,0.566,0.04
11,"Evening",15,15,3,6,6,44,"A",2,4,6,0.572,0.043
11,"Evening",15,15,3,6,7,44,"A",2,4,7,0.557,0.039
11,"Evening",15,15,3,6,8,44,"A",2,4,8,0.476,0.038
11,"Evening",15,15,4,7,1,301,"B",2,3,1,0.754,0.043
11,"Evening",15,15,4,7,2,301,"B",2,3,2,0.698,0.041
11,"Evening",15,15,4,7,3,301,"B",2,3,3,0.759,0.044
11,"Evening",15,15,4,7,4,301,"B",2,3,4,0.696,0.041
11,"Evening",15,15,4,7,5,301,"B",2,3,5,0.778,0.046
11,"Evening",15,15,4,7,6,301,"B",2,3,6,0.752,0.043
11,"Evening",15,15,4,7,7,301,"B",2,3,7,0.725,0.043
11,"Evening",15,15,4,7,8,301,"B",2,3,8,0.702,0.042
11,"Evening",15,15,4,8,1,301,"B",2,4,1,0.755,0.043
11,"Evening",15,15,4,8,2,301,"B",2,4,2,0.739,0.042
11,"Evening",15,15,4,8,3,301,"B",2,4,3,0.743,0.042
11,"Evening",15,15,4,8,4,301,"B",2,4,4,0.706,0.046
11,"Evening",15,15,4,8,5,301,"B",2,4,5,0.698,0.044
11,"Evening",15,15,4,8,6,301,"B",2,4,6,0.725,0.044
11,"Evening",15,15,4,8,7,301,"B",2,4,7,0.731,0.04
11,"Evening",15,15,4,8,8,301,"B",2,4,8,0.724,0.042
11,"Evening",15,15,5,9,1,40,"A",4,7,1,0.577,0.041
11,"Evening",15,15,5,9,2,40,"A",4,7,2,0.633,0.041
11,"Evening",15,15,5,9,3,40,"A",4,7,3,0.635,0.043
11,"Evening",15,15,5,9,4,40,"A",4,7,4,0.591,0.046
11,"Evening",15,15,5,9,5,40,"A",4,7,5,0.606,0.044
11,"Evening",15,15,5,9,6,40,"A",4,7,6,0.635,0.039
11,"Evening",15,15,5,9,7,40,"A",4,7,7,0.598,0.039
11,"Evening",15,15,5,9,8,40,"A",4,7,8,0.689,0.042
11,"Evening",15,15,5,10,1,40,"A",4,8,1,0.574,0.04
11,"Evening",15,15,5,10,2,40,"A",4,8,2,0.473,0.039
11,"Evening",15,15,5,10,3,40,"A",4,8,3,0.595,0.043
11,"Evening",15,15,5,10,4,40,"A",4,8,4,0.639,0.051
11,"Evening",15,15,5,10,5,40,"A",4,8,5,0.609,0.045
11,"Evening",15,15,5,10,6,40,"A",4,8,6,0.657,0.044
11,"Evening",15,15,5,10,7,40,"A",4,8,7,0.665,0.042
11,"Evening",15,15,5,10,8,40,"A",4,8,8,0.622,0.042
11,"Evening",15,15,6,11,1,192,"B",3,5,1,0.608,0.043
11,"Evening",15,15,6,11,2,192,"B",3,5,2,0.644,0.039
11,"Evening",15,15,6,11,3,192,"B",3,5,3,0.648,0.045
11,"Evening",15,15,6,11,4,192,"B",3,5,4,0.588,0.045
11,"Evening",15,15,6,11,5,192,"B",3,5,5,0.515,0.043
11,"Evening",15,15,6,11,6,192,"B",3,5,6,0.557,0.043
11,"Evening",15,15,6,11,7,192,"B",3,5,7,0.582,0.038
11,"Evening",15,15,6,11,8,192,"B",3,5,8,0.626,0.04
11,"Evening",15,15,6,12,1,192,"B",3,6,1,0.634,0.043
11,"Evening",15,15,6,12,2,192,"B",3,6,2,0.658,0.041
11,"Evening",15,15,6,12,3,192,"B",3,6,3,0.631,0.042
11,"Evening",15,15,6,12,4,192,"B",3,6,4,0.58,0.043
11,"Evening",15,15,6,12,5,192,"B",3,6,5,0.572,0.043
11,"Evening",15,15,6,12,6,192,"B",3,6,6,0.647,0.044
11,"Evening",15,15,6,12,7,192,"B",3,6,7,0.573,0.039
11,"Evening",15,15,6,12,8,192,"B",3,6,8,0.607,0.041
12,"Day",15,17,1,1,1,49,"A",5,9,1,0.422,0.036
12,"Day",15,17,1,1,2,49,"A",5,9,2,0.446,0.037
12,"Day",15,17,1,1,3,49,"A",5,9,3,0.444,0.037
12,"Day",15,17,1,1,4,49,"A",5,9,4,0.461,0.039
12,"Day",15,17,1,1,5,49,"A",5,9,5,0.487,0.039
12,"Day",15,17,1,1,6,49,"A",5,9,6,0.506,0.038
12,"Day",15,17,1,1,7,49,"A",5,9,7,0.527,0.036
12,"Day",15,17,1,1,8,49,"A",5,9,8,0.479,0.037
12,"Day",15,17,1,2,1,49,"A",5,10,1,0.423,0.038
12,"Day",15,17,1,2,2,49,"A",5,10,2,0.446,0.036
12,"Day",15,17,1,2,3,49,"A",5,10,3,0.457,0.039
12,"Day",15,17,1,2,4,49,"A",5,10,4,0.476,0.04
12,"Day",15,17,1,2,5,49,"A",5,10,5,0.508,0.04
12,"Day",15,17,1,2,6,49,"A",5,10,6,0.505,0.037
12,"Day",15,17,1,2,7,49,"A",5,10,7,0.5,0.036
12,"Day",15,17,1,2,8,49,"A",5,10,8,0.488,0.04
12,"Day",15,17,2,3,1,286,"B",3,5,1,0.444,0.036
12,"Day",15,17,2,3,2,286,"B",3,5,2,0.47,0.036
12,"Day",15,17,2,3,3,286,"B",3,5,3,0.518,0.038
12,"Day",15,17,2,3,4,286,"B",3,5,4,0.517,0.038
12,"Day",15,17,2,3,5,286,"B",3,5,5,0.507,0.039
12,"Day",15,17,2,3,6,286,"B",3,5,6,0.52,0.036
12,"Day",15,17,2,3,7,286,"B",3,5,7,0.516,0.036
12,"Day",15,17,2,3,8,286,"B",3,5,8,0.52,0.039
12,"Day",15,17,2,4,1,286,"B",3,6,1,0.475,0.038
12,"Day",15,17,2,4,2,286,"B",3,6,2,0.451,0.036
12,"Day",15,17,2,4,3,286,"B",3,6,3,0.48,0.037
12,"Day",15,17,2,4,4,286,"B",3,6,4,0.486,0.038
12,"Day",15,17,2,4,5,286,"B",3,6,5,0.468,0.04
12,"Day",15,17,2,4,6,286,"B",3,6,6,0.488,0.037
12,"Day",15,17,2,4,7,286,"B",3,6,7,0.513,0.037
12,"Day",15,17,2,4,8,286,"B",3,6,8,0.517,0.039
12,"Day",15,17,3,5,1,85,"A",2,3,1,0.533,0.039
12,"Day",15,17,3,5,2,85,"A",2,3,2,0.56,0.038
12,"Day",15,17,3,5,3,85,"A",2,3,3,0.527,0.04
12,"Day",15,17,3,5,4,85,"A",2,3,4,0.536,0.04
12,"Day",15,17,3,5,5,85,"A",2,3,5,0.538,0.041
12,"Day",15,17,3,5,6,85,"A",2,3,6,0.491,0.037
12,"Day",15,17,3,5,7,85,"A",2,3,7,0.494,0.037
12,"Day",15,17,3,5,8,85,"A",2,3,8,0.541,0.039
12,"Day",15,17,3,6,1,85,"A",2,4,1,0.483,0.036
12,"Day",15,17,3,6,2,85,"A",2,4,2,0.577,0.04
12,"Day",15,17,3,6,3,85,"A",2,4,3,0.549,0.039
12,"Day",15,17,3,6,4,85,"A",2,4,4,0.521,0.04
12,"Day",15,17,3,6,5,85,"A",2,4,5,0.498,0.039
12,"Day",15,17,3,6,6,85,"A",2,4,6,0.503,0.038
12,"Day",15,17,3,6,7,85,"A",2,4,7,0.539,0.038
12,"Day",15,17,3,6,8,85,"A",2,4,8,0.611,0.04
12,"Day",15,17,4,7,1,298,"B",2,3,1,0.436,0.037
12,"Day",15,17,4,7,2,298,"B",2,3,2,0.458,0.037
12,"Day",15,17,4,7,3,298,"B",2,3,3,0.446,0.038
12,"Day",15,17,4,7,4,298,"B",2,3,4,0.434,0.037
12,"Day",15,17,4,7,5,298,"B",2,3,5,0.446,0.038
12,"Day",15,17,4,7,6,298,"B",2,3,6,0.448,0.036
12,"Day",15,17,4,7,7,298,"B",2,3,7,0.469,0.036
12,"Day",15,17,4,7,8,298,"B",2,3,8,0.55,0.038
12,"Day",15,17,4,8,1,298,"B",2,4,1,0.454,0.039
12,"Day",15,17,4,8,2,298,"B",2,4,2,0.469,0.036
12,"Day",15,17,4,8,3,298,"B",2,4,3,0.434,0.039
12,"Day",15,17,4,8,4,298,"B",2,4,4,0.439,0.039
12,"Day",15,17,4,8,5,298,"B",2,4,5,0.474,0.039
12,"Day",15,17,4,8,6,298,"B",2,4,6,0.438,0.036
12,"Day",15,17,4,8,7,298,"B",2,4,7,0.442,0.035
12,"Day",15,17,4,8,8,298,"B",2,4,8,0.499,0.037
12,"Day",15,17,5,9,1,209,"B",5,9,1,0.613,0.043
12,"Day",15,17,5,9,2,209,"B",5,9,2,0.577,0.038
12,"Day",15,17,5,9,3,209,"B",5,9,3,0.551,0.041
12,"Day",15,17,5,9,4,209,"B",5,9,4,0.573,0.04
12,"Day",15,17,5,9,5,209,"B",5,9,5,0.562,0.041
12,"Day",15,17,5,9,6,209,"B",5,9,6,0.482,0.037
12,"Day",15,17,5,9,7,209,"B",5,9,7,0.545,0.038
12,"Day",15,17,5,9,8,209,"B",5,9,8,0.504,0.038
12,"Day",15,17,5,10,1,209,"B",5,10,1,0.564,0.042
12,"Day",15,17,5,10,2,209,"B",5,10,2,0.593,0.04
12,"Day",15,17,5,10,3,209,"B",5,10,3,0.567,0.041
12,"Day",15,17,5,10,4,209,"B",5,10,4,0.541,0.041
12,"Day",15,17,5,10,5,209,"B",5,10,5,0.525,0.04
12,"Day",15,17,5,10,6,209,"B",5,10,6,0.552,0.039
12,"Day",15,17,5,10,7,209,"B",5,10,7,0.498,0.038
12,"Day",15,17,5,10,8,209,"B",5,10,8,0.616,0.042
12,"Day",15,17,6,11,1,85,"A",5,9,1,0.523,0.04
12,"Day",15,17,6,11,2,85,"A",5,9,2,0.513,0.036
12,"Day",15,17,6,11,3,85,"A",5,9,3,0.474,0.04
12,"Day",15,17,6,11,4,85,"A",5,9,4,0.484,0.038
12,"Day",15,17,6,11,5,85,"A",5,9,5,0.444,0.039
12,"Day",15,17,6,11,6,85,"A",5,9,6,0.496,0.039
12,"Day",15,17,6,11,7,85,"A",5,9,7,0.47,0.036
12,"Day",15,17,6,11,8,85,"A",5,9,8,0.425,0.036
12,"Day",15,17,6,12,1,85,"A",5,10,1,0.548,0.042
12,"Day",15,17,6,12,2,85,"A",5,10,2,0.511,0.037
12,"Day",15,17,6,12,3,85,"A",5,10,3,0.493,0.04
12,"Day",15,17,6,12,4,85,"A",5,10,4,0.529,0.04
12,"Day",15,17,6,12,5,85,"A",5,10,5,0.449,0.041
12,"Day",15,17,6,12,6,85,"A",5,10,6,0.494,0.05
12,"Day",15,17,6,12,7,85,"A",5,10,7,0.476,0.036
12,"Day",15,17,6,12,8,85,"A",5,10,8,0.522,0.05
12,"Evening",15,29,1,1,1,193,"B",1,1,1,0.643,0.041
12,"Evening",15,29,1,1,2,193,"B",1,1,2,0.659,0.037
12,"Evening",15,29,1,1,3,193,"B",1,1,3,0.661,0.041
12,"Evening",15,29,1,1,4,193,"B",1,1,4,0.624,0.041
12,"Evening",15,29,1,1,5,193,"B",1,1,5,0.603,0.041
12,"Evening",15,29,1,1,6,193,"B",1,1,6,0.608,0.039
12,"Evening",15,29,1,1,7,193,"B",1,1,7,0.681,0.039
12,"Evening",15,29,1,1,8,193,"B",1,1,8,0.703,0.04
12,"Evening",15,29,1,2,1,193,"B",1,2,1,0.645,0.041
12,"Evening",15,29,1,2,2,193,"B",1,2,2,0.653,0.037
12,"Evening",15,29,1,2,3,193,"B",1,2,3,0.646,0.038
12,"Evening",15,29,1,2,4,193,"B",1,2,4,0.599,0.04
12,"Evening",15,29,1,2,5,193,"B",1,2,5,0.569,0.041
12,"Evening",15,29,1,2,6,193,"B",1,2,6,0.632,0.039
12,"Evening",15,29,1,2,7,193,"B",1,2,7,0.658,0.038
12,"Evening",15,29,1,2,8,193,"B",1,2,8,0.608,0.04
12,"Evening",15,29,2,3,1,217,"B",2,3,1,0.599,0.041
12,"Evening",15,29,2,3,2,217,"B",2,3,2,0.576,0.037
12,"Evening",15,29,2,3,3,217,"B",2,3,3,0.583,0.038
12,"Evening",15,29,2,3,4,217,"B",2,3,4,0.597,0.04
12,"Evening",15,29,2,3,5,217,"B",2,3,5,0.593,0.041
12,"Evening",15,29,2,3,6,217,"B",2,3,6,0.515,0.039
12,"Evening",15,29,2,3,7,217,"B",2,3,7,0.61,0.039
12,"Evening",15,29,2,3,8,217,"B",2,3,8,0.654,0.041
12,"Evening",15,29,2,4,1,217,"B",2,4,1,0.582,0.04
12,"Evening",15,29,2,4,2,217,"B",2,4,2,0.619,0.038
12,"Evening",15,29,2,4,3,217,"B",2,4,3,0.588,0.038
12,"Evening",15,29,2,4,4,217,"B",2,4,4,0.586,0.039
12,"Evening",15,29,2,4,5,217,"B",2,4,5,0.551,0.04
12,"Evening",15,29,2,4,6,217,"B",2,4,6,0.523,0.037
12,"Evening",15,29,2,4,7,217,"B",2,4,7,0.612,0.039
12,"Evening",15,29,2,4,8,217,"B",2,4,8,0.661,0.04
12,"Evening",15,29,3,5,1,65,"A",3,5,1,0.598,0.042
12,"Evening",15,29,3,5,2,65,"A",3,5,2,0.622,0.038
12,"Evening",15,29,3,5,3,65,"A",3,5,3,0.625,0.04
12,"Evening",15,29,3,5,4,65,"A",3,5,4,0.599,0.039
12,"Evening",15,29,3,5,5,65,"A",3,5,5,0.631,0.04
12,"Evening",15,29,3,5,6,65,"A",3,5,6,0.634,0.039
12,"Evening",15,29,3,5,7,65,"A",3,5,7,0.636,0.042
12,"Evening",15,29,3,5,8,65,"A",3,5,8,0.505,0.038
12,"Evening",15,29,3,6,1,65,"A",3,6,1,0.589,0.039
12,"Evening",15,29,3,6,2,65,"A",3,6,2,0.609,0.037
12,"Evening",15,29,3,6,3,65,"A",3,6,3,0.612,0.04
12,"Evening",15,29,3,6,4,65,"A",3,6,4,0.619,0.039
12,"Evening",15,29,3,6,5,65,"A",3,6,5,0.615,0.04
12,"Evening",15,29,3,6,6,65,"A",3,6,6,0.642,0.041
12,"Evening",15,29,3,6,7,65,"A",3,6,7,0.658,0.04
12,"Evening",15,29,3,6,8,65,"A",3,6,8,0.602,0.041
12,"Evening",15,29,4,7,1,158,"B",1,1,1,0.688,0.043
12,"Evening",15,29,4,7,2,158,"B",1,1,2,0.769,0.038
12,"Evening",15,29,4,7,3,158,"B",1,1,3,0.71,0.042
12,"Evening",15,29,4,7,4,158,"B",1,1,4,0.698,0.041
12,"Evening",15,29,4,7,5,158,"B",1,1,5,0.641,0.042
12,"Evening",15,29,4,7,6,158,"B",1,1,6,0.663,0.041
12,"Evening",15,29,4,7,7,158,"B",1,1,7,0.639,0.039
12,"Evening",15,29,4,7,8,158,"B",1,1,8,0.668,0.041
12,"Evening",15,29,4,8,1,158,"B",1,2,1,0.728,0.042
12,"Evening",15,29,4,8,2,158,"B",1,2,2,0.7,0.039
12,"Evening",15,29,4,8,3,158,"B",1,2,3,0.721,0.042
12,"Evening",15,29,4,8,4,158,"B",1,2,4,0.698,0.041
12,"Evening",15,29,4,8,5,158,"B",1,2,5,0.719,0.042
12,"Evening",15,29,4,8,6,158,"B",1,2,6,0.746,0.044
12,"Evening",15,29,4,8,7,158,"B",1,2,7,0.688,0.043
12,"Evening",15,29,4,8,8,158,"B",1,2,8,0.659,0.041
12,"Evening",15,29,5,9,1,94,"A",2,3,1,0.672,0.042
12,"Evening",15,29,5,9,2,94,"A",2,3,2,0.676,0.04
12,"Evening",15,29,5,9,3,94,"A",2,3,3,0.649,0.042
12,"Evening",15,29,5,9,4,94,"A",2,3,4,0.691,0.042
12,"Evening",15,29,5,9,5,94,"A",2,3,5,0.68,0.045
12,"Evening",15,29,5,9,6,94,"A",2,3,6,0.57,0.04
12,"Evening",15,29,5,9,7,94,"A",2,3,7,0.635,0.04
12,"Evening",15,29,5,9,8,94,"A",2,3,8,0.585,0.039
12,"Evening",15,29,5,10,1,94,"A",2,4,1,0.701,0.042
12,"Evening",15,29,5,10,2,94,"A",2,4,2,0.684,0.04
12,"Evening",15,29,5,10,3,94,"A",2,4,3,0.7,0.043
12,"Evening",15,29,5,10,4,94,"A",2,4,4,0.66,0.042
12,"Evening",15,29,5,10,5,94,"A",2,4,5,0.589,0.04
12,"Evening",15,29,5,10,6,94,"A",2,4,6,0.584,0.039
12,"Evening",15,29,5,10,7,94,"A",2,4,7,0.61,0.039
12,"Evening",15,29,5,10,8,94,"A",2,4,8,0.611,0.04
12,"Evening",15,29,6,11,1,71,"A",2,3,1,0.516,0.04
12,"Evening",15,29,6,11,2,71,"A",2,3,2,0.544,0.039
12,"Evening",15,29,6,11,3,71,"A",2,3,3,0.535,0.041
12,"Evening",15,29,6,11,4,71,"A",2,3,4,0.579,0.04
12,"Evening",15,29,6,11,5,71,"A",2,3,5,0.577,0.04
12,"Evening",15,29,6,11,6,71,"A",2,3,6,0.595,0.042
12,"Evening",15,29,6,11,7,71,"A",2,3,7,0.59,0.039
12,"Evening",15,29,6,11,8,71,"A",2,3,8,0.625,0.04
12,"Evening",15,29,6,12,1,71,"A",2,4,1,0.544,0.041
12,"Evening",15,29,6,12,2,71,"A",2,4,2,0.602,0.039
12,"Evening",15,29,6,12,3,71,"A",2,4,3,0.551,0.042
12,"Evening",15,29,6,12,4,71,"A",2,4,4,0.582,0.042
12,"Evening",15,29,6,12,5,71,"A",2,4,5,0.578,0.042
12,"Evening",15,29,6,12,6,71,"A",2,4,6,0.566,0.04
12,"Evening",15,29,6,12,7,71,"A",2,4,7,0.572,0.038
12,"Evening",15,29,6,12,8,71,"A",2,4,8,0.581,0.04
13,"Day",15,34,1,1,1,291,"B",1,1,1,0.32,0.034
13,"Day",15,34,1,1,2,291,"B",1,1,2,0.301,0.032
13,"Day",15,34,1,1,3,291,"B",1,1,3,0.351,0.035
13,"Day",15,34,1,1,4,291,"B",1,1,4,0.385,0.036
13,"Day",15,34,1,1,5,291,"B",1,1,5,0.395,0.035
13,"Day",15,34,1,1,6,291,"B",1,1,6,0.415,0.034
13,"Day",15,34,1,1,7,291,"B",1,1,7,0.403,0.035
13,"Day",15,34,1,1,8,291,"B",1,1,8,0.439,0.036
13,"Day",15,34,1,2,1,291,"B",1,2,1,0.298,0.034
13,"Day",15,34,1,2,2,291,"B",1,2,2,0.353,0.033
13,"Day",15,34,1,2,3,291,"B",1,2,3,0.379,0.036
13,"Day",15,34,1,2,4,291,"B",1,2,4,0.337,0.037
13,"Day",15,34,1,2,5,291,"B",1,2,5,0.366,0.036
13,"Day",15,34,1,2,6,291,"B",1,2,6,0.34,0.033
13,"Day",15,34,1,2,7,291,"B",1,2,7,0.377,0.035
13,"Day",15,34,1,2,8,291,"B",1,2,8,0.367,0.037
13,"Day",15,34,2,3,1,71,"A",3,5,1,0.277,0.037
13,"Day",15,34,2,3,2,71,"A",3,5,2,0.323,0.034
13,"Day",15,34,2,3,3,71,"A",3,5,3,0.374,0.037
13,"Day",15,34,2,3,4,71,"A",3,5,4,0.337,0.037
13,"Day",15,34,2,3,5,71,"A",3,5,5,0.336,0.037
13,"Day",15,34,2,3,6,71,"A",3,5,6,0.398,0.035
13,"Day",15,34,2,3,7,71,"A",3,5,7,0.338,0.039
13,"Day",15,34,2,3,8,71,"A",3,5,8,0.335,0.039
13,"Day",15,34,2,4,1,71,"A",3,6,1,0.294,0.039
13,"Day",15,34,2,4,2,71,"A",3,6,2,0.336,0.034
13,"Day",15,34,2,4,3,71,"A",3,6,3,0.369,0.038
13,"Day",15,34,2,4,4,71,"A",3,6,4,0.39,0.037
13,"Day",15,34,2,4,5,71,"A",3,6,5,0.399,0.038
13,"Day",15,34,2,4,6,71,"A",3,6,6,0.391,0.041
13,"Day",15,34,2,4,7,71,"A",3,6,7,0.386,0.042
13,"Day",15,34,2,4,8,71,"A",3,6,8,0.3,0.037
13,"Day",15,34,3,5,1,82,"A",4,7,1,0.402,0.037
13,"Day",15,34,3,5,2,82,"A",4,7,2,0.456,0.037
13,"Day",15,34,3,5,3,82,"A",4,7,3,0.486,0.039
13,"Day",15,34,3,5,4,82,"A",4,7,4,0.45,0.036
13,"Day",15,34,3,5,5,82,"A",4,7,5,0.517,0.04
13,"Day",15,34,3,5,6,82,"A",4,7,6,0.432,0.035
13,"Day",15,34,3,5,7,82,"A",4,7,7,0.452,0.035
13,"Day",15,34,3,5,8,82,"A",4,7,8,0.413,0.036
13,"Day",15,34,3,6,1,82,"A",4,8,1,0.426,0.039
13,"Day",15,34,3,6,2,82,"A",4,8,2,0.472,0.036
13,"Day",15,34,3,6,3,82,"A",4,8,3,0.492,0.039
13,"Day",15,34,3,6,4,82,"A",4,8,4,0.437,0.038
13,"Day",15,34,3,6,5,82,"A",4,8,5,0.433,0.037
13,"Day",15,34,3,6,6,82,"A",4,8,6,0.466,0.038
13,"Day",15,34,3,6,7,82,"A",4,8,7,0.409,0.036
13,"Day",15,34,3,6,8,82,"A",4,8,8,0.393,0.035
13,"Day",15,34,4,7,1,158,"B",2,3,1,0.489,0.038
13,"Day",15,34,4,7,2,158,"B",2,3,2,0.588,0.037
13,"Day",15,34,4,7,3,158,"B",2,3,3,0.494,0.039
13,"Day",15,34,4,7,4,158,"B",2,3,4,0.446,0.038
13,"Day",15,34,4,7,5,158,"B",2,3,5,0.432,0.04
13,"Day",15,34,4,7,6,158,"B",2,3,6,0.418,0.037
13,"Day",15,34,4,7,7,158,"B",2,3,7,0.425,0.036
13,"Day",15,34,4,7,8,158,"B",2,3,8,0.42,0.037
13,"Day",15,34,4,8,1,158,"B",2,4,1,0.492,0.039
13,"Day",15,34,4,8,2,158,"B",2,4,2,0.537,0.038
13,"Day",15,34,4,8,3,158,"B",2,4,3,0.529,0.04
13,"Day",15,34,4,8,4,158,"B",2,4,4,0.445,0.038
13,"Day",15,34,4,8,5,158,"B",2,4,5,0.38,0.039
13,"Day",15,34,4,8,6,158,"B",2,4,6,0.438,0.037
13,"Day",15,34,4,8,7,158,"B",2,4,7,0.399,0.035
13,"Day",15,34,4,8,8,158,"B",2,4,8,0.384,0.036
13,"Day",15,34,5,9,1,286,"B",4,7,1,0.451,0.038
13,"Day",15,34,5,9,2,286,"B",4,7,2,0.448,0.037
13,"Day",15,34,5,9,3,286,"B",4,7,3,0.425,0.04
13,"Day",15,34,5,9,4,286,"B",4,7,4,0.387,0.038
13,"Day",15,34,5,9,5,286,"B",4,7,5,0.459,0.039
13,"Day",15,34,5,9,6,286,"B",4,7,6,0.394,0.037
